title,location,price(L),rate_persqft,area_insqft,building_status
Residential Plot,Tukkuguda,42.0,2333,1800,New
Residential Plot,Maheshwaram,21.0,1333,1575,New
Residential Plot,Maheshwaram,20.04,1333,1503,New
Residential Plot,Mirkhanpet,20.87,1388,1503,New
Residential Plot,Bhongir,48.0,1777,2700,New
Residential Plot,Bhuvanagiri,30.0,1666,1800,New
Residential Plot,Bhanur Village,50.22,2000,2511,Resale
Residential Plot,Meerkhanpet,13.96,1055,1323,New
Residential Plot,Tukkuguda,27.5,1388,1980,New
Residential Plot,Tukkuguda,26.87,1388,1935,New
Residential Plot,Yacharam,15.67,1055,1485,New
Residential Plot,Mirkhanpet,14.69,1110,1323,New
Residential Plot,Mirkhanpet,14.84,999,1485,New
Residential Plot,Mirkhanpet,16.19,999,1620,New
Residential Plot,Meerkhanpet,33.06,944,3501,New
Residential Plot,Srisailam Highway,15.67,1055,1485,New
Residential Plot,Srisailam Highway,15.67,1055,1485,New
Residential Plot,Srisailam Highway,17.38,1055,1647,New
Residential Plot,Yacharam,15.67,1055,1485,New
Residential Plot,Nandiwanaparthy,15.67,1055,1485,New
Residential Plot,Nandiwanaparthy,17.38,1055,1647,New
Residential Plot,Mominpet,37.72,1886,2000,New
Residential Plot,Mominpet,40.78,1904,2142,New
Residential Plot,Mominpet,37.38,1888,1980,New
Residential Plot,Mominpet,31.1,1885,1650,New
Residential Plot,Medchal,85.44,3555,2403,Resale
Residential Plot,Medchal,85.44,3555,2403,Resale
Residential Plot,Medchal,85.44,3555,2403,Resale
Residential Plot,Ibrahimpatnam,8.0,370,2160,Resale
Residential Plot,Ghatkesar,22.47,1611,1395,New
Residential Plot,Ghatkesar,21.75,1611,1350,New
Residential Plot,Medchal,108.0,3034,3573,Resale
Residential Plot,Medchal,31.0,2870,1080,Resale
Residential Plot,Chegunta,42.0,1555,2700,New
Residential Plot,Chegunta,28.0,1555,1800,New
Residential Plot,Chegunta,80.0,2222,3600,New
Residential Plot,Chegunta,23.1,1555,1485,New
Residential Plot,Chegunta,40.0,2222,1800,New
Residential Plot,Maheshwaram,27.0,2000,1350,New
Residential Plot,Maheshwaram,36.0,2000,1800,New
Residential Plot,Maheshwaram,30.06,2000,1503,New
Residential Plot,Chegunta,23.1,1555,1485,New
Residential Plot,Medchal,33.6,3111,1080,Resale
Residential Plot,Medchal,56.0,3111,1800,Resale
Residential Plot,Medchal,108.0,3000,3600,Resale
Residential Plot,Kandukur,13.99,888,1575,New
Residential Plot,Kandukur,13.19,888,1485,New
Residential Plot,Bhuvanagiri,26.7,1111,2403,New
Residential Plot,Mirkhanpet,25.36,1055,2403,New
Residential Plot,Mirkhanpet,22.8,1055,2160,New
Residential Plot,Mirkhanpet,21.09,1055,1998,New
Residential Plot,Maheshwaram,19.2,1277,1503,New
Residential Plot,Shadnagar,21.58,1444,1494,New
Residential Plot,Shadnagar,25.09,1444,1737,New
Residential Plot,Shadnagar,21.58,1444,1494,New
Residential Plot,Mansanpally,23.0,1277,1800,New
Residential Plot,Mansanpally,23.0,1277,1800,New
Residential Plot,Medchal,32.4,3000,1080,Resale
Residential Plot,Medchal,33.6,3111,1080,Resale
Residential Plot,Adibatla,21.6,1500,1440,New
Residential Plot,Adibatla,22.95,1500,1530,New
Residential Plot,Sheriguda,62.0,3444,1800,New
Residential Plot,Sheriguda,51.77,3143,1647,New
Residential Plot,Bhuvanagiri,20.87,1388,1503,New
Residential Plot,Bhuvanagiri,12.0,1333,900,New
Residential Plot,Mansanpally,25.99,1444,1800,New
Residential Plot,Maheshwaram,24.69,1444,1710,New
Residential Plot,Tukkuguda,43.99,2222,1980,New
Residential Plot,Tukkuguda,39.99,2222,1800,New
Residential Plot,Kandukur,15.17,1022,1485,New
Residential Plot,Mirkhanpet,13.52,1022,1323,New
Residential Plot,Mirkhanpet,10.85,1022,1062,New
Residential Plot,Mirkhanpet,19.84,1499,1323,New
Residential Plot,Mirkhanpet,10.85,1022,1062,New
Residential Plot,Kandukur,24.99,1388,1800,New
Residential Plot,Mirkhanpet,20.87,1388,1503,New
Residential Plot,Mirkhanpet,19.84,1499,1323,New
Residential Plot,Medchal,74.76,3111,2403,New
Residential Plot,Medchal,74.76,3111,2403,New
Residential Plot,Medchal,74.76,3111,2403,New
Residential Plot,Hyderabad Warangal Bhopalpatnam Highway,25.05,1666,1503,New
Residential Plot,Bhuvanagiri,59.94,2000,2997,New
Residential Plot,Bhongir,30.06,2000,1503,New
Residential Plot,Bhuvanagiri,39.96,2000,1998,New
Residential Plot,Ibrahimpatnam,28.38,1888,1503,New
Residential Plot,Hyderabad Warangal Bhopalpatnam Highway,25.05,1666,1503,New
Residential Plot,Bhuvanagiri,59.94,2000,2997,New
Residential Plot,Bhongir,30.06,2000,1503,New
Residential Plot,Bhuvanagiri,39.96,2000,1998,New
Residential Plot,Ibrahimpatnam,28.38,1888,1503,New
Residential Plot,Ibrahimpatnam,28.38,1888,1503,New
Residential Plot,Ibrahimpatnam,28.38,1888,1503,New
Residential Plot,Mansanpally,26.0,1444,1800,New
Residential Plot,Sadashivpet,128.0,2111,6077,New
Residential Plot,Sadashivpet,170.0,2111,8053,New
Residential Plot,Sadashivpet,171.0,2111,8135,New
Residential Plot,Sadashivpet,169.0,2111,8048,New
Residential Plot,Sadashivpet,31.16,2111,1476,New
Residential Plot,Sadashivpet,113.0,2111,5358,New
Residential Plot,Sadashivpet,156.0,2111,7425,New
Residential Plot,Sadashivpet,161.0,2111,7658,New
Residential Plot,Sadashivpet,180.0,2111,8528,New
Residential Plot,Sadashivpet,157.0,2111,7480,New
Residential Plot,Sadashivpet,164.0,2111,7807,New
Residential Plot,Maheshwaram,25.99,12999,200,New
Residential Plot,Mirkhanpet,22.0,1222,1800,New
Residential Plot,Kandukur,18.37,1222,1503,New
Residential Plot,Yacharam Mandal,17.16,1222,1404,New
Residential Plot,Mirkhanpet,15.07,1222,1233,New
Residential Plot,Mansanpally,25.21,1444,1746,New
Residential Plot,Mansarpally,31.71,1444,2196,New
Residential Plot,Mansanpally,25.99,1444,1800,New
Residential Plot,Tukkuguda,46.72,1944,2403,New
Residential Plot,Tukkuguda,42.0,1944,2160,New
Residential Plot,Tukkuguda,38.5,1944,1980,New
Residential Plot,Tukkuguda,35.0,1944,1800,New
Residential Plot,Mirkhanpet,19.21,1166,1647,New
Residential Plot,Mirkhanpet,19.24,1168,1647,New
Residential Plot,Kandukur,17.53,1166,1503,New
Residential Plot,Mirkhanpet,18.9,1166,1620,New
Residential Plot,Mirkhanpet,18.37,1166,1575,New
Residential Plot,Kandukur,16.38,10500,156,New
Residential Plot,Mirkhanpet,14.38,1166,1233,New
Residential Plot,Mirkhanpet,14.02,944,1485,New
Residential Plot,Yacharam Mandal,12.49,944,1323,New
Residential Plot,Sadashivpet,45.33,1889,2400,New
Residential Plot,Sadashivpet,26.93,1889,1426,New
Residential Plot,Sadashivpet,145.0,1889,7688,New
Residential Plot,Sadashivpet,26.82,1889,1420,New
Residential Plot,Kompally,210.0,7777,2700,New
Residential Plot,Sadashivpet,37.77,1889,2000,New
Residential Plot,Sadashivpet,35.86,1889,1899,New
Residential Plot,Sadashivpet,108.0,1889,5763,New
Residential Plot,Sadashivpet,68.0,1889,3600,New
Residential Plot,Sadashivpet,46.01,1889,2436,New
Residential Plot,Sadashivpet,36.15,1889,1914,New
Residential Plot,Sadashivpet,32.96,1889,1745,New
Residential Plot,Sadashivpet,40.3,1889,2134,New
Residential Plot,Sadashivpet,31.16,1889,1650,New
Residential Plot,Sadashivpet,56.67,1889,3000,New
Residential Plot,Sadashivpet,48.17,1889,2550,New
Residential Plot,Sadashivpet,34.03,1890,1802,New
Residential Plot,Ibrahimpatnam,27.99,1555,1800,New
Residential Plot,Ibrahimpatnam,23.37,1555,1503,New
Residential Plot,Ibrahimpatnam,25.61,1555,1647,New
Residential Plot,Bibinagar,25.8,1666,1548,New
Residential Plot,Bibinagar,22.04,1749,1260,New
Residential Plot,Yadagirigutta,9.75,722,1350,New
Residential Plot,Kandukur,22.49,1388,1620,New
Residential Plot,Warangal Highway Aler,8.0,888,900,New
Residential Plot,Alair,12.0,888,1350,New
Residential Plot,Ameenpur,55.18,4799,1150,New
Residential Plot,Meerkhanpet,20.52,1500,1368,New
Residential Plot,Meerkhanpet,20.25,1500,1350,New
Residential Plot,Mirkhanpet,18.35,1499,1224,New
Residential Plot,Mirkhanpet,19.84,1499,1323,New
Residential Plot,Tukkuguda,43.99,2222,1980,New
Residential Plot,Tukkuguda,39.99,2222,1800,New
Residential Plot,Mirkhanpet,20.87,1388,1503,New
Residential Plot,Kandukur,20.87,1388,1503,New
Residential Plot,Mirkhanpet,18.37,1388,1323,New
Residential Plot,Tukkuguda,39.99,2222,1800,New
Residential Plot,Tukkuguda,39.99,2222,1800,New
Residential Plot,Mansanpally,25.99,1444,1800,New
Residential Plot,Maheshwaram,23.39,1444,1620,New
Residential Plot,Kothur,13.9,952,1460,Resale
Residential Plot,Ghatkesar,23.48,1160,2024,Resale
Residential Plot,Mokila,18.5,1149,1610,Resale
Residential Plot,Nagole,11.56,917,1260,Resale
Residential Plot,Gandipet,17.88,966,1850,New
Residential Plot,Himayat Nagar,23.0,1314,1750,Resale
Residential Plot,Pragathi Nagar Kukatpally,18.5,1069,1730,Resale
Residential Plot,Pragathi Nagar,13.1,1149,1140,Resale
Residential Plot,Pragathi Nagar,17.3,819,2110,Resale
Residential Plot,Pragathi Nagar Kukatpally,13.2,1109,1190,Resale
Residential Plot,Pragathi Nagar Kukatpally,17.45,1064,1640,Resale
Residential Plot,Pragathi Nagar,23.45,1247,1880,Resale
2 BHK Independent House,Nagaram,83.0,5928,1400,Ready to move
4 BHK Independent House,Dammaiguda,130.0,5652,2300,Ready to move
3 BHK Apartment,Kompally,91.36,5176,1765,Ready to move
3 BHK Apartment,Suchitra,70.0,5000,1400,Ready to move
4 BHK Apartment,Sainikpuri,120.0,6000,2000,Ready to move
5 BHK Independent House,Alwal,125.0,4166,3000,Ready to move
3 BHK Independent House,Ecil,180.0,9000,2000,Ready to move
2 BHK Apartment,Ramnagar Hyderabad,55.0,5208,1056,Ready to move
3 BHK Independent Floor,Narsingi,130.0,6500,2000,Ready to move
2 BHK Independent Floor,General Bazar,55.0,7857,700,Ready to move
2 BHK Apartment,Mokila,63.68,5041,1263,Ready to move
2 BHK Apartment,As Rao Nagar,46.0,3948,1165,Ready to move
2 BHK Apartment,Ecil,18.0,2571,700,Ready to move
2 BHK Apartment,Bachupally,30.0,2419,1240,Ready to move
2 BHK Apartment,Attapur,65.1,5502,1183,Ready to move
3 BHK Apartment,Attapur,87.61,5499,1593,Ready to move
2 BHK Apartment,Attapur,48.75,5000,975,Ready to move
2 BHK Apartment,Attapur,48.0,5000,960,Ready to move
2 BHK Apartment,Attapur,47.0,4947,950,Ready to move
2 BHK Apartment,Adibatla,36.0,3214,1120,Ready to move
2 BHK Apartment,Adibatla,34.0,3269,1040,Ready to move
2 BHK Apartment,Badangpet,46.0,4000,1150,Ready to move
2 BHK Apartment,Idpl Colony,33.0,3771,875,Ready to move
2 BHK Apartment,Hayathnagar,41.26,4389,940,Ready to move
2 BHK Apartment,Ecil,50.0,3816,1310,Ready to move
2 BHK Apartment,Ecil,50.0,3891,1285,Ready to move
3 BHK Apartment,Dilsukh Nagar,95.0,6785,1400,Ready to move
2 BHK Apartment,Dilsukh Nagar,55.0,5500,1000,Ready to move
2 BHK Apartment,Chandanagar,34.82,3500,995,Under Construction
2 BHK Apartment,Pragathi Nagar,47.98,3999,1200,Under Construction
2 BHK Apartment,Pragathi Nagar,45.98,3999,1150,Under Construction
3 BHK Apartment,Pragathi Nagar Kukatpally,57.58,3999,1440,Ready to move
2 BHK Apartment,Pragathi Nagar Kukatpally,49.58,3999,1240,Under Construction
2 BHK Apartment,Pragathi Nagar Kukatpally,48.98,3999,1225,Under Construction
2 BHK Apartment,Pragathi Nagar Kukatpally,47.98,3999,1200,Under Construction
2 BHK Apartment,Pragathi Nagar Kukatpally,45.98,3999,1150,Under Construction
3 BHK Apartment,Bowrampet,69.58,4093,1700,Under Construction
3 BHK Apartment,Bowrampet,67.87,4101,1655,Under Construction
2 BHK Apartment,Bowrampet,48.74,4431,1100,Under Construction
2 BHK Apartment,Bowrampet,49.63,4511,1100,Under Construction
3 BHK Apartment,Bowrampet,67.87,4100,1655,Under Construction
2 BHK Apartment,Begumpet,70.0,6363,1100,Ready to move
2 BHK Apartment,Ameenpur,39.0,3900,1000,Under Construction
2 BHK Independent House,Almasguda,58.0,5370,1080,Ready to move
2 BHK Independent House,Badangpet,80.0,5925,1350,Ready to move
2 BHK Independent House,Medipally,60.0,3703,1620,Under Construction
2 BHK Independent House,Rampally,69.99,3888,1800,Under Construction
2 BHK Apartment,Adibatla,38.0,3800,1000,Under Construction
3 BHK Villa,Cherlapalli,145.0,5576,2600,Under Construction
3 BHK Villa,Kothur,125.0,6250,2000,Ready to move
4 BHK Villa,Kowkur,105.0,4458,2355,Ready to move
3 BHK Villa,Cherlapalli,145.0,5576,2600,Under Construction
3 BHK Villa,Shankarpalli,270.0,12500,2160,Under Construction
3 BHK Villa,Bowrampet,160.0,7525,2126,Under Construction
2 BHK Villa,Rampally,95.0,8482,1120,Ready to move
5 BHK Villa,Kapra,270.0,7714,3500,Ready to move
3 BHK Villa,Beeramguda,120.0,4615,2600,Under Construction
3 BHK Villa,Bowrampet,160.0,6956,2300,Under Construction
3 BHK Villa,Kollur,228.0,13411,1700,Under Construction
3 BHK Villa,Mokila,550.0,14066,3910,Ready to move
2 BHK Villa,Bachupally,95.0,8482,1120,Ready to move
5 BHK Villa,Bachupally,525.0,13815,3800,Ready to move
5 BHK Villa,Bachupally,525.0,13815,3800,Ready to move
3 BHK Villa,Annojiguda,150.0,10000,1500,Ready to move
3 BHK Villa,Narepally,239.0,7482,3194,Under Construction
4 BHK Villa,Mokila,420.0,11666,3600,Ready to move
2 BHK Villa,Ibrahimpatnam,75.0,10000,750,Under Construction
4 BHK Villa,Nagarjuna Sagar Road,265.0,8833,3000,Ready to move
3 BHK Villa,Kollur,228.0,13411,1700,Under Construction
4 BHK Villa,Kompally,600.0,10909,5500,Ready to move
4 BHK Villa,Srisailam Highway,143.0,8827,1620,Under Construction
6 BHK Villa,Saleem Nagar,190.0,4750,4000,Ready to move
3 BHK Villa,Cherlapalli,145.0,5576,2600,Under Construction
3 BHK Villa,Kothur,125.0,6250,2000,Ready to move
4 BHK Villa,Kowkur,105.0,4458,2355,Ready to move
3 BHK Villa,Cherlapalli,145.0,5576,2600,Under Construction
3 BHK Villa,Shankarpalli,270.0,12500,2160,Under Construction
3 BHK Villa,Bowrampet,160.0,7525,2126,Under Construction
2 BHK Villa,Rampally,95.0,8482,1120,Ready to move
5 BHK Villa,Kapra,270.0,7714,3500,Ready to move
3 BHK Villa,Beeramguda,120.0,4615,2600,Under Construction
3 BHK Villa,Bowrampet,160.0,6956,2300,Under Construction
3 BHK Villa,Kollur,228.0,13411,1700,Under Construction
3 BHK Villa,Mokila,550.0,14066,3910,Ready to move
2 BHK Villa,Bachupally,95.0,8482,1120,Ready to move
5 BHK Villa,Bachupally,525.0,13815,3800,Ready to move
5 BHK Villa,Bachupally,525.0,13815,3800,Ready to move
3 BHK Villa,Annojiguda,150.0,10000,1500,Ready to move
Residential Plot,Yadagirigutta,8.0,367,2178,New
Residential Plot,Yadagirigutta,14.0,777,1800,New
Residential Plot,Warangal Highway Aler,3.0,277,1080,New
Residential Plot,Yadagirigutta,2.99,277,1080,New
Residential Plot,Srisailam Highway,13.0,1203,1080,New
Residential Plot,Yadagirigutta,3.5,321,1089,New
Residential Plot,Yadagirigutta,3.5,321,1089,New
Residential Plot,Hyderabad Warangal Hwy,7.0,321,2178,New
Residential Plot,Yadagirigutta,7.0,321,2178,New
Residential Plot,Kandi,57.6,3555,1620,New
Residential Plot,Kandi,53.55,3562,1503,New
Residential Plot,Kandi,64.0,3555,1800,New
Residential Plot,Kandi,53.44,3555,1503,New
Residential Plot,Bhongir,28.0,1555,1800,New
Residential Plot,Bhongir,25.0,1543,1620,New
Residential Plot,Kandi,64.0,3555,1800,New
Residential Plot,Kandukur,60.0,2222,2700,New
Residential Plot,Rudraram,43.99,2444,1800,New
Residential Plot,Rudraram,36.73,2444,1503,New
Residential Plot,Rudraram,70.38,2444,2880,New
Residential Plot,Kandi,57.6,3555,1620,New
Residential Plot,Kandi,53.55,3562,1503,New
Residential Plot,Kandi,64.0,3555,1800,New
Residential Plot,Kandi,53.44,3555,1503,New
Residential Plot,Bhongir,28.0,1555,1800,New
Residential Plot,Bhongir,25.0,1543,1620,New
Residential Plot,Kandi,64.0,3555,1800,New
Residential Plot,Yadagirigutta,8.4,777,1080,New
Residential Plot,Yadagirigutta,8.4,777,1080,New
Residential Plot,Bhongir,27.0,1666,1620,New
Residential Plot,Thimmapur,48.0,2222,2160,New
Residential Plot,Sangareddy,48.0,2667,1800,New
Residential Plot,Sangareddy,40.08,2667,1503,New
Residential Plot,Sangareddy,76.8,2667,2880,New
Residential Plot,Sangareddy,60.0,2667,2250,New
Residential Plot,Medak Road,40.0,2661,1503,New
Residential Plot,Medchal,41.0,2573,1593,New
Residential Plot,Yadagirigutta,9.2,851,1080,New
Residential Plot,Yacharam,10.0,925,1080,New
Residential Plot,Pedda Amberpet,45.0,3333,1350,New
3 BHK Independent House,Dammaiguda,75.0,3787,1980,Ready to move
2 BHK Independent House,Vanasthalipuram,78.0,6190,1260,Ready to move
2 BHK Independent House,Hayathnagar,67.0,5726,1170,Ready to move
2 BHK Independent Floor,Narayanguda,70.0,10000,700,Ready to move
2 BHK Independent Floor,Falaknuma,69.0,8625,800,Ready to move
2 BHK Independent House,Ramachandra Puram,130.0,12037,1080,Ready to move
2 BHK Independent House,Ramachandra Puram,85.0,7264,1170,Ready to move
2 BHK Independent House,Syed Ali Guda,120.0,11111,1080,Ready to move
2 BHK Independent House,New Malakpet,98.0,10888,900,Ready to move
2 BHK Independent Floor,Himayat Nagar,79.0,7900,1000,Ready to move
2 BHK Independent Floor,Rani Gunj,68.0,6800,1000,Ready to move
2 BHK Apartment,Nallagandla Road,86.0,8600,1000,Ready to move
2 BHK Independent Floor,Saidabad,66.0,6600,1000,Ready to move
2 BHK Independent Floor,Mallapur,59.0,5900,1000,Ready to move
2 BHK Apartment,Puppalaguda,65.0,6500,1000,Ready to move
2 BHK Independent Floor,Kothapet,50.0,5000,1000,Ready to move
2 BHK Independent Floor,Panjagutta,90.0,9000,1000,Ready to move
2 BHK Independent Floor,Quthbullapur,49.0,4900,1000,Ready to move
2 BHK Independent Floor,As Rao Nagar,69.0,6900,1000,Ready to move
2 BHK Apartment,Gachibowli,69.0,7666,900,Ready to move
4 BHK Villa,Shamshabad,189.0,11666,1620,Under Construction
4 BHK Villa,Attapur,486.00000000000006,11976,4058,Under Construction
5 BHK Villa,Kollur,485.0,8795,5514,Under Construction
3 BHK Villa,Kadthal,49.0,2722,1800,Under Construction
3 BHK Villa,Isnapur,93.7,5856,1600,Under Construction
4 BHK Villa,Appa Junction,317.0,8537,3713,Ready to move
3 BHK Villa,Rampally,137.0,5739,2387,Under Construction
2 BHK Apartment,Kondapur,120.0,8510,1410,Ready to move
3 BHK Apartment,Manikonda,140.0,7368,1900,Ready to move
3 BHK Apartment,Gachibowli,575.0,11057,5200,Ready to move
3 BHK Apartment,Gachibowli,340.0,10303,3300,Ready to move
3 BHK Apartment,Kondapur,194.0,9000,2160,Ready to move
4 BHK Apartment,Manikonda,300.0,9551,3141,Ready to move
4 BHK Apartment,Bandlaguda Jagir,425.0,12301,3455,Ready to move
4 BHK Apartment,Manikonda,400.0,10845,3688,Ready to move
3 BHK Apartment,Madhapur,165.0,9041,1825,Ready to move
4 BHK Apartment,Kismatpur,485.0,11686,4150,Ready to move
4 BHK Apartment,Hitech City,605.0,14004,4320,Ready to move
3 BHK Apartment,Chandanagar,150.0,9009,1665,Ready to move
4 BHK Villa,Nanakramguda,2350.0,46168,5090,Ready to move
Residential Plot,Meerkhanpet,21.33,1500,1422,New
Residential Plot,Meerkhanpet,22.68,1500,1512,New
Residential Plot,Meerkhanpet,26.32,13500,195,New
Residential Plot,Meerkhanpet,19.84,1500,1323,New
Residential Plot,Meerkhanpet,20.52,1500,1368,New
Residential Plot,Meerkhanpet,21.06,1500,1404,New
Residential Plot,Meerkhanpet,26.46,1500,1764,New
Residential Plot,Meerkhanpet,26.46,1500,1764,New
Residential Plot,Meerkhanpet,20.52,1500,1368,New
Residential Plot,Meerkhanpet,27.0,1500,1800,New
Residential Plot,Meerkhanpet,13.46,835,1611,New
Residential Plot,Meerkhanpet,14.71,1022,1440,New
Residential Plot,Meerkhanpet,18.39,9199,200,New
Residential Plot,Meerkhanpet,14.53,1022,1422,New
Residential Plot,Meerkhanpet,14.44,1022,1413,New
Residential Plot,Meerkhanpet,20.42,1022,1998,New
Residential Plot,Meerkhanpet,13.79,1022,1350,New
Residential Plot,Meerkhanpet,16.55,1022,1620,New
Residential Plot,Meerkhanpet,17.01,1022,1665,New
Residential Plot,Meerkhanpet,15.36,1022,1503,New
2 BHK Apartment,Manikonda,55.0,4583,1200,Under Construction
2 BHK Independent Floor,Raidurgam,60.0,6000,1000,Ready to move
2 BHK Independent House,Appa Junction,65.0,4814,1350,Ready to move
2 BHK Independent Floor,Venkatraya Nagar,60.0,6000,1000,Ready to move
2 BHK Apartment,Narsingi,56.0,4307,1300,Under Construction
2 BHK Independent Floor,Hafiz Baba Nagar,49.0,4900,1000,Ready to move
